,user_id,movie_id,rating,title,release_date,IMDb URL,genre,age,gender,interest
1399,770,1159,5.324402,Stalker (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Stalker%20(1979),"['Mystery', 'Sci-Fi']",28,M,student
1400,772,313,4.8384833,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",50,M,writer
1401,772,318,4.774117,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",50,M,writer
1402,772,316,4.772415,As Good As It Gets (1997),23-Dec-1997,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997),"['Comedy', 'Drama']",50,M,writer
1403,772,22,4.7592793,Braveheart (1995),16-Feb-1996,http://us.imdb.com/M/title-exact?Braveheart%20(1995),"['Action', 'Drama', 'War']",50,M,writer
1404,772,64,4.7207427,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],50,M,writer
1405,774,530,3.1252115,"Man Who Would Be King, The (1975)",01-Jan-1975,"http://us.imdb.com/M/title-exact?Man%20Who%20Would%20Be%20King,%20The%20(1975)",['Adventure'],30,M,student
1406,774,50,3.011252,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",30,M,student
1407,774,519,2.9920797,"Treasure of the Sierra Madre, The (1948)",01-Jan-1948,"http://us.imdb.com/M/title-exact?Treasure%20of%20the%20Sierra%20Madre,%20The%20(1948)",['Adventure'],30,M,student
1408,774,180,2.9547102,Apocalypse Now (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Apocalypse%20Now%20(1979),"['Drama', 'War']",30,M,student
1409,774,183,2.8975482,Alien (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Alien%20(1979),"['Action', 'Horror', 'Sci-Fi', 'Thriller']",30,M,student
1410,776,169,4.374088,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)","['Animation', 'Comedy']",30,M,librarian
1411,776,127,4.354861,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)","['Action', 'Crime', 'Drama']",30,M,librarian
1412,776,64,4.3306727,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],30,M,librarian
1413,776,114,4.2559147,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],30,M,librarian
1414,776,408,4.244219,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",30,M,librarian
1415,777,190,4.8617926,Henry V (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Henry%20V%20(1989),"['Drama', 'War']",63,M,programmer
1416,777,1019,4.6931205,"Die xue shuang xiong (Killer, The) (1989)",01-Jan-1989,http://us.imdb.com/M/title-exact?Die%20xue%20shuang%20xiong%20(1989),"['Action', 'Thriller']",63,M,programmer
1417,777,1159,4.6769786,Stalker (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Stalker%20(1979),"['Mystery', 'Sci-Fi']",63,M,programmer
1418,777,42,4.661912,Clerks (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Clerks%20(1994),['Comedy'],63,M,programmer
1419,777,178,4.6021624,12 Angry Men (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?12%20Angry%20Men%20(1957),['Drama'],63,M,programmer
1420,780,50,4.921625,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",49,M,programmer
1421,780,172,4.7059565,"Empire Strikes Back, The (1980)",01-Jan-1980,"http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)","['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi', 'War']",49,M,programmer
1422,780,174,4.525711,Raiders of the Lost Ark (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),"['Action', 'Adventure']",49,M,programmer
1423,780,318,4.4707174,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",49,M,programmer
1424,780,181,4.454136,Return of the Jedi (1983),14-Mar-1997,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",49,M,programmer
1425,784,313,4.8183336,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",47,M,administrator
1426,784,318,4.6074047,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",47,M,administrator
1427,784,98,4.5618615,"Silence of the Lambs, The (1991)",01-Jan-1991,"http://us.imdb.com/M/title-exact?Silence%20of%20the%20Lambs,%20The%20(1991)","['Drama', 'Thriller']",47,M,administrator
1428,784,64,4.4788704,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],47,M,administrator
1429,784,408,4.4783854,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",47,M,administrator
1430,787,22,4.4052954,Braveheart (1995),16-Feb-1996,http://us.imdb.com/M/title-exact?Braveheart%20(1995),"['Action', 'Drama', 'War']",18,F,student
1431,787,313,4.316123,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",18,F,student
1432,787,318,4.277761,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",18,F,student
1433,787,272,4.0929103,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217,['Drama'],18,F,student
1434,787,316,4.0629044,As Good As It Gets (1997),23-Dec-1997,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997),"['Comedy', 'Drama']",18,F,student
1435,792,50,4.308835,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",40,M,programmer
1436,792,114,4.202677,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],40,M,programmer
1437,792,169,4.1993537,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)","['Animation', 'Comedy']",40,M,programmer
1438,792,1449,4.1888084,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],40,M,programmer
1439,792,1015,4.162587,Shiloh (1997),23-May-1997,http://us.imdb.com/M/title-exact?Shiloh%20%281997%29,"""[""""Children's""""",40,M,programmer
1440,796,22,4.4879236,Braveheart (1995),16-Feb-1996,http://us.imdb.com/M/title-exact?Braveheart%20(1995),"['Action', 'Drama', 'War']",32,F,writer
1441,796,265,4.4650464,"Hunt for Red October, The (1990)",01-Jan-1990,http://us.imdb.com/M/title-exact?Hunt+for+Red+October%2C+The+(1990),"['Action', 'Thriller']",32,F,writer
1442,796,174,4.4208755,Raiders of the Lost Ark (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),"['Action', 'Adventure']",32,F,writer
1443,796,496,4.383694,It's a Wonderful Life (1946),01-Jan-1946,http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20(1946),['Drama'],32,F,writer
1444,796,79,4.353711,"Fugitive, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Fugitive,%20The%20(1993)","['Action', 'Thriller']",32,F,writer
1445,797,50,4.1798306,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",44,F,other
1446,797,172,4.0178804,"Empire Strikes Back, The (1980)",01-Jan-1980,"http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)","['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi', 'War']",44,F,other
1447,797,181,3.9721043,Return of the Jedi (1983),14-Mar-1997,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",44,F,other
1448,797,174,3.6020527,Raiders of the Lost Ark (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),"['Action', 'Adventure']",44,F,other
1449,797,127,3.528417,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)","['Action', 'Crime', 'Drama']",44,F,other
1450,799,318,4.5533524,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",49,F,administrator
1451,799,286,4.495978,"English Patient, The (1996)",15-Nov-1996,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)","['Drama', 'Romance', 'War']",49,F,administrator
1452,799,357,4.4796715,One Flew Over the Cuckoo's Nest (1975),01-Jan-1975,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975),['Drama'],49,F,administrator
1453,799,427,4.431996,To Kill a Mockingbird (1962),01-Jan-1962,http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962),['Drama'],49,F,administrator
1454,799,1405,4.4193416,Boy's Life 2 (1997),07-Mar-1997,http://us.imdb.com/M/title-exact?Boy%27s%20Life%202%20(1997),['Drama'],49,F,administrator
1455,804,114,4.628321,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],39,M,educator
1456,804,174,4.622474,Raiders of the Lost Ark (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),"['Action', 'Adventure']",39,M,educator
1457,804,50,4.5270524,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",39,M,educator
1458,804,169,4.515125,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)","['Animation', 'Comedy']",39,M,educator
1459,804,318,4.510489,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",39,M,educator
1460,806,134,4.516405,Citizen Kane (1941),01-Jan-1941,http://us.imdb.com/M/title-exact?Citizen%20Kane%20(1941),['Drama'],27,M,marketing
1461,806,50,4.5057654,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",27,M,marketing
1462,806,169,4.4867525,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)","['Animation', 'Comedy']",27,M,marketing
1463,806,408,4.4847765,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",27,M,marketing
1464,806,127,4.4342656,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)","['Action', 'Crime', 'Drama']",27,M,marketing
1465,808,50,4.994492,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",45,M,salesman
1466,808,318,4.9448686,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",45,M,salesman
1467,808,313,4.93881,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",45,M,salesman
1468,808,12,4.91329,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",45,M,salesman
1469,808,173,4.893849,"Princess Bride, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)","['Action', 'Adventure', 'Comedy', 'Romance']",45,M,salesman
1470,811,313,5.51049,Titanic (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120338,"['Action', 'Drama', 'Romance']",40,F,educator
1471,811,318,5.1081667,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",40,F,educator
1472,811,272,5.0688667,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217,['Drama'],40,F,educator
1473,811,22,5.014161,Braveheart (1995),16-Feb-1996,http://us.imdb.com/M/title-exact?Braveheart%20(1995),"['Action', 'Drama', 'War']",40,F,educator
1474,811,659,5.0020537,Arsenic and Old Lace (1944),01-Jan-1944,http://us.imdb.com/M/title-exact?Arsenic%20and%20Old%20Lace%20(1944),"['Comedy', 'Mystery', 'Thriller']",40,F,educator
1475,822,408,3.8394785,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",29,F,librarian
1476,822,1167,3.8175595,"Sum of Us, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Sum%20of%20Us,%20The%20(1994)",['Comedy'],29,F,librarian
1477,822,169,3.813068,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)","['Animation', 'Comedy']",29,F,librarian
1478,822,114,3.7841895,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],29,F,librarian
1479,822,50,3.6740735,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",29,F,librarian
1480,826,50,4.672344,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",28,M,artist
1481,826,174,4.612784,Raiders of the Lost Ark (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),"['Action', 'Adventure']",28,M,artist
1482,826,915,4.587397,Primary Colors (1998),20-Mar-1998,http://us.imdb.com/Title?Primary+Colors+(1998),['Drama'],28,M,artist
1483,826,12,4.529975,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",28,M,artist
1484,826,1122,4.5262804,They Made Me a Criminal (1939),01-Jan-1939,http://us.imdb.com/M/title-exact?They%20Made%20Me%20a%20Criminal%20(1939),"['Crime', 'Drama']",28,M,artist
1485,827,169,3.9236999,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)","['Animation', 'Comedy']",23,F,engineer
1486,827,50,3.921262,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",23,F,engineer
1487,827,269,3.9174883,"Full Monty, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Full+Monty%2C+The+(1997),['Comedy'],23,F,engineer
1488,827,114,3.8640323,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],23,F,engineer
1489,827,483,3.8625252,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942),"['Drama', 'Romance', 'War']",23,F,engineer
1490,830,648,4.573338,"Quiet Man, The (1952)",01-Jan-1952,"http://us.imdb.com/M/title-exact?Quiet%20Man,%20The%20(1952)","['Comedy', 'Romance']",46,M,programmer
1491,830,493,4.5726156,"Thin Man, The (1934)",01-Jan-1934,"http://us.imdb.com/M/title-exact?Thin%20Man,%20The%20(1934)",['Mystery'],46,M,programmer
1492,830,408,4.5568595,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",46,M,programmer
1493,830,316,4.508022,As Good As It Gets (1997),23-Dec-1997,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997),"['Comedy', 'Drama']",46,M,programmer
1494,830,50,4.4965725,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",46,M,programmer
1495,831,169,4.5575933,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)","['Animation', 'Comedy']",21,M,other
1496,831,174,4.5278535,Raiders of the Lost Ark (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),"['Action', 'Adventure']",21,M,other
1497,831,12,4.472811,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",21,M,other
1498,831,50,4.4620066,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",21,M,other
1499,831,408,4.4277096,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",21,M,other
1500,833,1597,4.798161,Romper Stomper (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Romper%20Stomper%20(1992),"['Action', 'Drama']",34,M,writer
1501,833,1187,4.4386835,Switchblade Sisters (1975),17-May-1975,http://us.imdb.com/M/title-exact?Switchblade%20Sisters%20(1975),['Crime'],34,M,writer
1502,833,1070,4.305149,Living in Oblivion (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Living%20in%20Oblivion%20(1995),['Comedy'],34,M,writer
1503,833,32,4.228397,Crumb (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Crumb%20(1994),['Documentary'],34,M,writer
1504,833,646,4.1974034,Once Upon a Time in the West (1969),01-Jan-1969,http://us.imdb.com/M/title-exact?C'era%20una%20volta%20il%20west%20(1969),['Western'],34,M,writer
1505,836,1449,4.809958,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],44,M,artist
1506,836,661,4.808591,High Noon (1952),01-Jan-1952,http://us.imdb.com/M/title-exact?High%20Noon%20(1952),['Western'],44,M,artist
1507,836,657,4.778173,"Manchurian Candidate, The (1962)",01-Jan-1962,"http://us.imdb.com/M/title-exact?Manchurian%20Candidate,%20The%20(1962)","['Film-Noir', 'Thriller']",44,M,artist
1508,836,12,4.775172,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",44,M,artist
1509,836,178,4.717609,12 Angry Men (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?12%20Angry%20Men%20(1957),['Drama'],44,M,artist
1510,839,1085,4.41474,Carried Away (1996),29-Mar-1996,http://us.imdb.com/M/title-exact?Carried%20Away%20(1996),"['Drama', 'Romance']",38,F,entertainment
1511,839,114,4.3238215,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],38,F,entertainment
1512,839,127,4.249998,"Godfather, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)","['Action', 'Crime', 'Drama']",38,F,entertainment
1513,839,12,4.2348437,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",38,F,entertainment
1514,839,223,4.200183,Sling Blade (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Sling%20Blade%20(1996),"['Drama', 'Thriller']",38,F,entertainment
1515,840,1449,4.8525424,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],39,M,artist
1516,840,318,4.7814207,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",39,M,artist
1517,840,474,4.7372813,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963),"['Sci-Fi', 'War']",39,M,artist
1518,840,1463,4.734875,"Boys, Les (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-118764,['Comedy'],39,M,artist
1519,840,320,4.7253995,Paradise Lost: The Child Murders at Robin Hood Hills (1996),06-Dec-1996,http://us.imdb.com/M/title-exact?Paradise%20Lost%3a%20The%20Child%20Murders%20at%20Robin%20Hood%20Hills%20(1996),['Documentary'],39,M,artist
1520,842,1642,4.804765,Some Mother's Son (1996),27-Dec-1996,http://us.imdb.com/M/title-exact?Some%20Mother's%20Son%20(1996),['Drama'],40,M,writer
1521,842,320,4.795523,Paradise Lost: The Child Murders at Robin Hood Hills (1996),06-Dec-1996,http://us.imdb.com/M/title-exact?Paradise%20Lost%3a%20The%20Child%20Murders%20at%20Robin%20Hood%20Hills%20(1996),['Documentary'],40,M,writer
1522,842,169,4.6935225,"Wrong Trousers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)","['Animation', 'Comedy']",40,M,writer
1523,842,285,4.6813955,Secrets & Lies (1996),04-Oct-1996,http://us.imdb.com/M/title-exact?Secrets%20&%20Lies%20(1996),['Drama'],40,M,writer
1524,842,56,4.67843,Pulp Fiction (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Pulp%20Fiction%20(1994),"['Crime', 'Drama']",40,M,writer
1525,844,12,4.3236947,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",22,M,engineer
1526,844,83,4.283843,Much Ado About Nothing (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Much%20Ado%20About%20Nothing%20(1993),"['Comedy', 'Romance']",22,M,engineer
1527,844,173,4.2006073,"Princess Bride, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)","['Action', 'Adventure', 'Comedy', 'Romance']",22,M,engineer
1528,844,272,4.191206,Good Will Hunting (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119217,['Drama'],22,M,engineer
1529,844,114,4.1854386,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],22,M,engineer
1530,846,12,4.7360125,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",27,M,lawyer
1531,846,483,4.7163224,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942),"['Drama', 'Romance', 'War']",27,M,lawyer
1532,846,603,4.664328,Rear Window (1954),01-Jan-1954,http://us.imdb.com/M/title-exact?Rear%20Window%20(1954),"['Mystery', 'Thriller']",27,M,lawyer
1533,846,1449,4.653563,Pather Panchali (1955),22-Mar-1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),['Drama'],27,M,lawyer
1534,846,64,4.6454697,"Shawshank Redemption, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Shawshank%20Redemption,%20The%20(1994)",['Drama'],27,M,lawyer
1535,847,1167,4.627608,"Sum of Us, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Sum%20of%20Us,%20The%20(1994)",['Comedy'],29,M,student
1536,847,173,4.1692452,"Princess Bride, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)","['Action', 'Adventure', 'Comedy', 'Romance']",29,M,student
1537,847,1137,4.096155,Beautiful Thing (1996),09-Oct-1996,http://us.imdb.com/M/title-exact?Beautiful%20Thing%20(1996),"['Drama', 'Romance']",29,M,student
1538,847,50,4.0224624,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",29,M,student
1539,847,181,3.835213,Return of the Jedi (1983),14-Mar-1997,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",29,M,student
1540,852,50,4.544996,Star Wars (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",46,M,administrator
1541,852,12,4.5213566,"Usual Suspects, The (1995)",14-Aug-1995,"http://us.imdb.com/M/title-exact?Usual%20Suspects,%20The%20(1995)","['Crime', 'Thriller']",46,M,administrator
1542,852,408,4.4980354,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)","['Animation', 'Comedy', 'Thriller']",46,M,administrator
1543,852,114,4.491634,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),['Animation'],46,M,administrator
1544,852,318,4.454599,Schindler's List (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),"['Drama', 'War']",46,M,administrator
1545,853,880,4.1388416,Soul Food (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Soul+Food+(1997),['Drama'],49,M,writer
1546,853,300,4.032653,Air Force One (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997),"['Action', 'Thriller']",49,M,writer
1547,853,69,3.9210393,Forrest Gump (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Forrest%20Gump%20(1994),"['Comedy', 'Romance', 'War']",49,M,writer
1548,853,1176,3.880816,Welcome To Sarajevo (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Welcome+To+Sarajevo+(1997),"['Drama', 'War']",49,M,writer
